quadrat_unique_code,Seagrass.WetMass.g,Macroalgae.WetMass.g,macrophyte_wet_mass_g,site_unique_code,year,region,transect_unique_code,Acteocina inculta,Acteocina sp.,Alciopidae,Alia carinata,Allorchestes angusta,Allorchestes sp.,Alvania compacta,Americhelidium shoemakeri,Americhelidium sp.,Americorophium brevis,Americorophium spinicorne,Ampelisca abdita,Amphilochidae,Amphipholis pugetana,Amphipholis sp.,Amphipholis squamata,amphipod A,amphipod C,Ampithoe lacertosa,Ampithoe plumulosa,Ampithoe sectimana,Ampithoe sp.,Ampithoe valida,Angustassiminea californica,Anisogammarus pugettensis,Anobothrus sp.,Anoplodactylus viridintestinalis,Aoridae,Aoroides columbiae,Aoroides sp.,Aphelochaeta monilaris,Apolochus barnardi,Arcuatula senhousia,Armandia brevis,Asteroidea,Astyris gausapata,Astyris sp.,Axiothella rubrocincta,BB_bivalves,Bemlos macromanus,Bemlos sp.,Bivalve,bivalve D,bivalve P,Boccardiella sp.,Brachyura,brown shiny worms,Caecum californicum,Calliopius carinatus,Calliopius sp.,Cancer branneri,Cancer sp.,Capitella sp.,Caprella californica,Caprella laeviuscula,Caprella mutica,Caprella penantis,Caprella sp.,Carcinus maenas,Cardiidae,caridea,Caridea,Cephalophoxoides homilis,Cerithiidae,Chione undatella,Cirratulidae,Cirriformia moorei,Cladonema californicum,Cladonema sp.,Corophiidae,crab,Crangon franciscorum,Crangon nigricauda,Crepidula sp.,Crucibulum sp.,Cumella vulgaris,Dasybranchus glabrus,Decapoda,Dorvilleidae,Drilonereis sp.,Elasmopus sp.,Emprosthopharynx gracilis,EMPTY,Eobrolgus chumashi,Epiactis prolifera,Erichsonella crenulata,Ericthonius brasiliensis,Ericthonius sp.,Eulalia sp.,Eumida sanguinea,Eupolymnia heterobranchia,Exogone lourei,Exogone sp.,fish,Fish larva,Flabelligeridae,Gammaropsis sp.,Gammarus sp.,gastropod A,gastropod C?,gastropod D,gastropod E,gastropod H,gastropod I,gastropod J,gastropod K,gastropod N,gastropod O,gastropod Q,gastropod R,gastropod S,gastropod T,gastropod U,Glyceridae,Gnorimosphaeroma oregonense,Gnorimosphaeroma sp.,Grandidierella japonica,Granulina margaritula,green worm thing,Haloa japonica,Halobisium occidentale,Haminoea sp.,Haminoea vesicula,Harmothoe imbricata,Harmothoe praeclara,Hemigrapsus oregonensis,Hemipodia sp.,Heptacarpus paludicola,Heptacarpus sitchensis,Heptacarpus sp.,Heptacarpus stimpsoni,Heptacarpus tenuissimus,Hermissenda opalescens,hermit crab,Hesionidae,Heterophoxus sp.,Hippolyte californiensis,Hippolyte clarki,Hippolyte sp.,Hourstonius vilordes,Ianiropsis analoga,Idotea aculeata,Idotea ochotensis,Idotea resecata,Idotea sp.,Incisocalliope derzhavini,Ischyroceridae,Ischyrocerus anguipes,Ischyrocerus sp.,Janiralata occidentalis,Jassa sp.,Joeropsis dubia,Joeropsis sp.,Juvenile Sea Star,juvenile shrimp,Lacuna marmorata,Lacuna sp.,Lacuna variegata,Lacuna vincta,Lepidonotus sp.,Leptochelia sp.,Leptopecten latiauratus,Leucothoe sp.,limpet,Lirularia sp.,Lirularia succincta,Listriella diffusa,Littorinidae,Lottia pelta,Lottia sp.,Lumbrinereidae,Maera jerrica,Maera sp.,Maldanid,Maldanidae,Marenzelleria viridis,Mayerella acanthopoda,Megamoera dentata,Megamoera sp.,Megamoera subtener,Megasyllis nipponica,Melita nitida,Metaphoxus frequens,Mitrella aurantiaca,Monocorophium acherusicum,Monocorophium insidiosum,Monocorophium sp.,Mysida,Mytilidae,Mytilus sp.,Nasageneia quinsana,Naticidae,Neanthes biseriata,Neanthes sp.,Nebalia sp.,Nemertean,Nephtys sp.,Nereid A,Nereid B,Nereididae,Nereiphylla sp.,Nereis procera,Nereis sp.,Nippoleucon hinumensis,Nudibranchia,Odontosyllis phosphorea,Oedicerotidae,Oligochinus lighti,Omalogyroidea,Opheliidae,Oxydromus pugettensis,Pandalus danae,Pandalus stenolepis,Paracalliopiella sp.,Paracerceis cordata,Paracerceis sculpta,Paracerceis sp.,Paracorophium sp.,Paradexamine sp.,Paramicrodeutopus schmitti,Paranaitis polynoides,Paranthura elegans,Paranthura japonica,Paraonidae,Pentidotea resecata,Pentidotea schmitti,Pentidotea sp.,Perotripus brevis,Photis brevipes,Photis sp.,Phoxocephalidae,Phoxocephalidae A,Phyllaplysia taylori,Phyllodoce sp.,Phyllodocidae,Phyllodocidae B,Phyllodocidae C,Pinnixa sp.,Pinnotheridae,Pipefish,Platynereis bicanaliculata,Pleocyemata,Podocerus fulanus,Podocerus sp.,Polycheria osborni,Polycirrus sp.,Polydora sp.,Polynoid (unknown),Polynoid A,Polynoid B,Polynoid C,Polynoidae,Pontogeneia rostrata,Pontogeneia sp.,Prionospio lighti,Prionospio steenstrupi,Protohyale frequens,Protohyale sp.,Pseudopolydora kempi,Pseudopolydora paucibranchiata,Pugettia gracilis,Pugettia producta,Pugettia richii,Pugettia sp.,Pyramidellidae,Resupinus sp.,Rhynchospio glutaea,ribbed Macoma,Rissoidae,Romaleon antennarium,Schistomeringos longicornis,Scolelepis sp.,Scyphoproctus oculatus,sea urchin,Sphaerosyllis bilineata,Syllidae,Syllis sp.,Tectura depicta,Tellinidae,Terebellidae,Tubificida,Unid annelid #2,Unid Annelid #2,Unid annelid #8,Unid caenogastropod,Unid polychaete,Unidentified isopod,unknown,unknown amphipod,unknown amphipod B,unknown bivalve,unknown crab,unknown gastropod,unknown gastropod C,unknown limpet,unknown polychaete A,unknown worm,unknown worm A,unknown worms,Uromunna ubiquita,Urothoe sp.,Veneridae,Volvarina taeniolata,worm,worm A,worm C,worm E,worm H,worm I,worm J,worm L,worm O,Zeuxo normani,Zygonemertes,Zygonemertes sp.,richness_sample_all,richness_sample_large,richness_site_all,richness_site_large,epifauna_abundance_total,epifauna_abundance_large,mollusca_abundance_all,mollusca_abundance_large,crustacea_abundance_all,crustacea_abundance_large,amphipod_abundance_all,amphipod_abundance_large,gastropod_abundance_all,gastropod_abundance_large,isopod_abundance_all,isopod_abundance_large,ampithoid_abundance_all,ampithoid_abundance_large,idoteid_abundance_all,idoteid_abundance_large,lacuna_abundance_all,lacuna_abundance_large
WA.D.U2.m16.2020,4.563,0.039,4.601999999999999,WA.D.2020,2020,WA,WA.D.U2.2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,17,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
WA.D.U2.m16.2021,0,16.88,16.88,WA.D.2021,2021,WA,WA.D.U2.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,19,14,14,8,8,6,6,6,6,8,8,0,0,0,0,0,0,8,8
WA.D.U2.m4.2019,31.832,21.126,52.958,WA.D.2019,2019,WA,WA.D.U2.2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,24,21,136,109,127,101,4,3,4,3,127,101,0,0,0,0,0,0,127,101
WA.D.U2.m4.2020,9.918,18.796,28.714,WA.D.2020,2020,WA,WA.D.U2.2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,17,17,40,38,11,10,24,23,24,23,11,10,0,0,2,2,0,0,10,9
WA.D.U2.m4.2021,6.99,8.68,15.67,WA.D.2021,2021,WA,WA.D.U2.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,19,8,7,2,2,6,5,6,5,2,2,0,0,0,0,0,0,2,2
WA.D.U3.m16.2019,42.568,37.819,80.387,WA.D.2019,2019,WA,WA.D.U3.2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,24,21,171,159,142,133,26,23,26,23,142,133,0,0,4,4,0,0,142,133
WA.D.U3.m16.2020,5.869,4.919,10.788,WA.D.2020,2020,WA,WA.D.U3.2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,17,17,12,12,0,0,9,9,8,8,0,0,0,0,0,0,0,0,0,0
WA.D.U3.m16.2021,4.93,18.05,22.98,WA.D.2021,2021,WA,WA.D.U3.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,19,19,18,9,9,10,9,10,9,9,9,0,0,0,0,0,0,9,9
WA.D.U3.m4.2019,18.029,14.334,32.363,WA.D.2019,2019,WA,WA.D.U3.2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,24,21,129,120,87,79,31,30,31,30,87,79,0,0,4,4,0,0,87,79
WA.D.U3.m4.2020,11.583,0.273,11.856,WA.D.2020,2020,WA,WA.D.U3.2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,17,17,17,13,2,2,9,5,9,5,2,2,0,0,0,0,0,0,2,2
WA.D.U3.m4.2021,11.7,6.51,18.21,WA.D.2021,2021,WA,WA.D.U3.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,19,17,15,3,3,14,12,14,12,3,3,0,0,0,0,0,0,3,3
WA.D.U3.m4.2021,10.15,62.11,72.26,WA.D.2021,2021,WA,WA.D.U3.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,19,17,15,3,3,14,12,14,12,3,3,0,0,0,0,0,0,3,3
WA.E.L4.m16.2019,55.983,6.037,62.019999999999996,WA.E.2019,2019,WA,WA.E.L4.2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,14,113,93,29,27,78,60,76,58,29,27,2,2,2,2,2,2,29,27
WA.E.L4.m16.2020,12.989,0.223,13.212000000000002,WA.E.2020,2020,WA,WA.E.L4.2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,17,58,49,4,4,53,44,51,42,4,4,2,2,0,0,2,2,4,4
